arch,corpus,embed_size,embedder,evaluation,job_name,neg_pos_ratio,num_epochs,num_vocab,param_name,regime,score,standardize,task
classifier,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1800.0,16384,param_4,expert,0.6650821944939592,1.0,nyms_ant_jw
classifier,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1900.0,16384,param_4,expert,0.6650821944939592,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,,,16384,param_4,novice,0.5139631610219846,,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,0.0,16384,param_4,expert,0.5137651020003962,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,100.0,16384,param_4,expert,0.5997227173697762,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,200.0,16384,param_4,expert,0.6256684491978609,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,300.0,16384,param_4,expert,0.6290354525648644,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,400.0,16384,param_4,expert,0.6357694592988711,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,500.0,16384,param_4,expert,0.6276490394137453,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,600.0,16384,param_4,expert,0.6246781540899188,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,700.0,16384,param_4,expert,0.6155674390968509,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,800.0,16384,param_4,expert,0.6118043176866707,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,900.0,16384,param_4,expert,0.6080411962764904,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1000.0,16384,param_4,expert,0.6020994256288374,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1100.0,16384,param_4,expert,0.5985343632402456,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1200.0,16384,param_4,expert,0.5959595959595959,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1300.0,16384,param_4,expert,0.5935828877005348,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1400.0,16384,param_4,expert,0.5919984155278273,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1500.0,16384,param_4,expert,0.5862547039017627,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1600.0,16384,param_4,expert,0.5822935234699941,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1700.0,16384,param_4,expert,0.5813032283620518,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1800.0,16384,param_4,expert,0.5807090512972866,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1900.0,16384,param_4,expert,0.5779362249950485,1.0,nyms_syn_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,,,16384,param_4,novice,0.5130499627143923,,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,0.0,16384,param_4,expert,0.5124906785980612,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,100.0,16384,param_4,expert,0.5663683818046235,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,200.0,16384,param_4,expert,0.5630126771066368,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,300.0,16384,param_4,expert,0.558165548098434,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,400.0,16384,param_4,expert,0.558165548098434,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,500.0,16384,param_4,expert,0.5572334079045489,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,600.0,16384,param_4,expert,0.5503355704697986,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,700.0,16384,param_4,expert,0.5469798657718121,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,800.0,16384,param_4,expert,0.5443698732289336,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,900.0,16384,param_4,expert,0.540641312453393,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1000.0,16384,param_4,expert,0.5389634601043997,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1100.0,16384,param_4,expert,0.5400820283370619,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1200.0,16384,param_4,expert,0.5393363161819538,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1300.0,16384,param_4,expert,0.5372856077554065,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1400.0,16384,param_4,expert,0.5385906040268457,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1500.0,16384,param_4,expert,0.5417598806860552,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1600.0,16384,param_4,expert,0.5436241610738255,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1700.0,16384,param_4,expert,0.5453020134228188,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1800.0,16384,param_4,expert,0.5449291573452647,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1900.0,16384,param_4,expert,0.5438105891126025,1.0,nyms_syn_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,,,16384,param_4,novice,0.4869500372856078,,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,0.0,16384,param_4,expert,0.4875093214019389,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,100.0,16384,param_4,expert,0.5385906040268457,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,200.0,16384,param_4,expert,0.5385906040268457,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,300.0,16384,param_4,expert,0.5298284862043251,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,400.0,16384,param_4,expert,0.522930648769575,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,500.0,16384,param_4,expert,0.5151006711409396,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,600.0,16384,param_4,expert,0.5093214019388516,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,700.0,16384,param_4,expert,0.5082028337061895,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,800.0,16384,param_4,expert,0.505965697240865,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,900.0,16384,param_4,expert,0.5046607009694258,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1000.0,16384,param_4,expert,0.5005592841163311,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1100.0,16384,param_4,expert,0.5005592841163311,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1200.0,16384,param_4,expert,0.5009321401938852,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1300.0,16384,param_4,expert,0.5055928411633109,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1400.0,16384,param_4,expert,0.5055928411633109,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1500.0,16384,param_4,expert,0.5087621178225205,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1600.0,16384,param_4,expert,0.5104399701715138,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1700.0,16384,param_4,expert,0.5137956748695004,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1800.0,16384,param_4,expert,0.5149142431021626,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1900.0,16384,param_4,expert,0.5137956748695004,1.0,nyms_ant_jwshuffled
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,,,16384,param_4,novice,0.4860368389780155,,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,0.0,16384,param_4,expert,0.4862348979996039,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,100.0,16384,param_4,expert,0.5725886314121609,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,200.0,16384,param_4,expert,0.5937809467221232,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,300.0,16384,param_4,expert,0.5896217072687661,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,400.0,16384,param_4,expert,0.5856605268369974,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,500.0,16384,param_4,expert,0.5816993464052288,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,600.0,16384,param_4,expert,0.5791245791245792,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,700.0,16384,param_4,expert,0.5803129332541097,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,800.0,16384,param_4,expert,0.5807090512972866,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,900.0,16384,param_4,expert,0.5818974054268172,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1000.0,16384,param_4,expert,0.5830857595563478,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1100.0,16384,param_4,expert,0.5838779956427015,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1200.0,16384,param_4,expert,0.5807090512972866,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1300.0,16384,param_4,expert,0.5767478708655179,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1400.0,16384,param_4,expert,0.5763517528223411,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1500.0,16384,param_4,expert,0.5761536938007527,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1600.0,16384,param_4,expert,0.5723905723905723,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1700.0,16384,param_4,expert,0.5733808674985146,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1800.0,16384,param_4,expert,0.5715983363042186,1.0,nyms_ant_jw
extractor,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1900.0,16384,param_4,expert,0.5710041592394534,1.0,nyms_ant_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,,,16384,param_4,novice,0.5139631610219846,,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,0.0,16384,param_4,expert,0.5137651020003962,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,100.0,16384,param_4,expert,0.5923945335710041,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,200.0,16384,param_4,expert,0.6425034660328778,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,300.0,16384,param_4,expert,0.6625074272133096,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,400.0,16384,param_4,expert,0.6724103782927312,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,500.0,16384,param_4,expert,0.6781540899187958,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,600.0,16384,param_4,expert,0.6807288571994454,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,700.0,16384,param_4,expert,0.6813230342642107,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,800.0,16384,param_4,expert,0.6827094474153298,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,900.0,16384,param_4,expert,0.6803327391562686,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1000.0,16384,param_4,expert,0.6797385620915033,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1100.0,16384,param_4,expert,0.6807288571994454,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1200.0,16384,param_4,expert,0.6799366211130917,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1300.0,16384,param_4,expert,0.6777579718756189,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1400.0,16384,param_4,expert,0.6773618538324421,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1500.0,16384,param_4,expert,0.6789463260051495,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1600.0,16384,param_4,expert,0.681917211328976,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1700.0,16384,param_4,expert,0.6840958605664488,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1800.0,16384,param_4,expert,0.6848880966528025,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1900.0,16384,param_4,expert,0.6836997425232719,1.0,nyms_syn_jw
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,,,16384,param_4,novice,0.5130499627143923,,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,0.0,16384,param_4,expert,0.5124906785980612,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,100.0,16384,param_4,expert,0.5527591349739001,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,200.0,16384,param_4,expert,0.5702833706189411,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,300.0,16384,param_4,expert,0.5853840417598807,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,400.0,16384,param_4,expert,0.6079418344519015,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,500.0,16384,param_4,expert,0.6239746457867263,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,600.0,16384,param_4,expert,0.634041759880686,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,700.0,16384,param_4,expert,0.6353467561521253,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,800.0,16384,param_4,expert,0.6383296047725578,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,900.0,16384,param_4,expert,0.6435495898583147,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1000.0,16384,param_4,expert,0.6442953020134228,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1100.0,16384,param_4,expert,0.6474645786726324,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1200.0,16384,param_4,expert,0.6510067114093959,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1300.0,16384,param_4,expert,0.6495152870991797,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1400.0,16384,param_4,expert,0.6504474272930649,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1500.0,16384,param_4,expert,0.6506338553318419,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1600.0,16384,param_4,expert,0.6528709917971663,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1700.0,16384,param_4,expert,0.6547352721849367,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1800.0,16384,param_4,expert,0.6549217002237137,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,1900.0,16384,param_4,expert,0.6560402684563759,1.0,nyms_syn_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,,,16384,param_4,novice,0.4869500372856078,,nyms_ant_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,0.0,16384,param_4,expert,0.4875093214019389,1.0,nyms_ant_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,100.0,16384,param_4,expert,0.4772557792692021,1.0,nyms_ant_jwshuffled
comparator,childes-20180319,200,srn,identification,pitts_2019-03-12-15-24-14_num1,1.0,200.0,16384,param_4,expert,0.4489187173750932,1.0,nyms_ant_jwshuffled
